Date,Close,ln_volume_min,ln_volume_median,ln_volume_max,daily_growth_min,daily_growth_median,daily_growth_max,weekly_growth_min,weekly_growth_median,weekly_growth_max,biweekly_growth_min,biweekly_growth_median,biweekly_growth_max,monthly_growth_min,monthly_growth_median,monthly_growth_max,rel_spread_oc_median,rel_spread_hl_median,vol_10d_mean_median,vol_10d_std_median,vol_10d_min_median,vol_10d_max_median,return_1m,return_2m,return_3m,vol_3m,momentum_3m,mma_3_scaled,mma_6_scaled,year,month,ticker,marketCap,beta,trailingPE,forwardPE,trailing_PEG,priceToBook,dividendYield,debt_to_equity,current_ratio,cash_ratio,working_capital,working_capital_ratio,retained_earnings_to_assets,long_term_debt_to_equity,operating_cf_margin,free_cf_margin,pct_held_by_inst,institutional_holders_count,esg_env,esg_soc,esg_gov,recent_rating_changes,strong_to_total_reco_ratio,days_to_next_earnings,dividend_stability,companyName,sector,industry,country,fullTimeEmployees,adx,adxr,apo,aroon_1,aroon_2,aroonosc,bop,cci,cmo,dx,macd,macdsignal,macdhist,macd_ext,macdsignal_ext,macdhist_ext,macd_fix,macdsignal_fix,macdhist_fix,minus_di,mom,plus_di,dm,ppo,roc,rocp,rocr,rocr100,rsi,slowk,slowd,fastk,fastd,fastk_rsi,fastd_rsi,trix,ultosc,willr,cdl2crows,cdl3blackrows,cdl3inside,cdl3linestrike,cdl3outside,cdl3starsinsouth,cdl3whitesoldiers,cdlabandonedbaby,cdladvancedblock,cdlbelthold,cdlbreakaway,cdlclosingmarubozu,cdlconcealbabyswall,cdlcounterattack,cdldarkcloudcover,cdldoji,cdldojistar,cdldragonflydoji,cdlengulfing,cdleveningdojistar,cdleveningstar,cdlgapsidesidewhite,cdlgravestonedoji,cdlhammer,cdlhangingman,cdlharami,cdlharamicross,cdlhighwave,cdlhikkake,cdlhikkakemod,cdlhomingpigeon,cdlidentical3crows,cdlinneck,cdlinvertedhammer,cdlkicking,cdlkickingbylength,cdlladderbottom,cdllongleggeddoji,cdllongline,cdlmarubozu,cdlmatchinglow,cdlmathold,cdlmorningdojistar,cdlmorningstar,cdlonneck,cdlpiercing,cdlrickshawman,cdlrisefall3methods,cdlseparatinglines,cdlshootingstar,cdlshortline,cdlspinningtop,cdlstalledpattern,cdlsticksandwich,cdltakuru,cdltasukigap,cdlthrusting,cdltristar,cdlunique3river,cdlupsidegap2crows,cdlxsidegap3methods,gdp_us,cpi_us,unemployment_us,interest_us,gdp_de,cpi_de,interest_eu,sp500,vix,dax,spy,gld,vgk,xlv,xlk,xlf,efa,eurusd,usdx,TARGET
2021-04-30,125.763336,15.286766,15.41506,15.721357,-0.016938,0.00021,0.014877,-0.035039,0.003224,0.034269,-0.012154,0.014199,0.066023,-0.020579,0.068255,0.111232,-0.002194,0.01207,0.001426,0.008753,-0.015676,0.013307,0.019159,0.124786,0.064005,0.078907,0.811137,0.956753,0.969369,2021,4,PEP,193080967168,0.467,25.688526,16.341831,2.9211,10.490181,4.03,4.50618,0.818937,0.269692,-5710000000.0,-0.057406,0.726532,2.0633,0.136319,0.078356,0.03546,10,8.85,6.79,3.64,92,0.097826,39.0,1.169637,"Pepsico, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,United States,319000,23.837837955409867,21.810803186235244,2.6334364964411776,14.285714285714286,64.28571428571429,35.714285714285715,0.25000596047015755,56.319365217850134,26.80739446073571,23.51808275333908,1.983584495767559,1.851611706339081,0.060555355005725175,2.6334364964411776,3.0799563426917067,-0.8238614345887403,1.893476630982505,1.7683999033067348,0.057480201602565284,4.524667744215309,1.7796783447265625,27.54562304531543,7.2907228154416,2.1606764366285955,1.4199277466138804,0.014199277466138796,1.0141992774661388,101.41992774661388,63.403697230367854,51.092309981075154,55.97266105058327,56.607529377275284,51.092309981075154,29.44246788912432,29.00625557565679,0.025230730264569345,54.367206017680545,-27.158457770878805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21389.005,266.625,6.1,0.07,760985.2,107.9587,0.2049191886118189,4181.169921875,18.610000610351562,15135.91015625,391.9702453613281,165.66000366210938,56.8626708984375,112.88238525390625,134.83876037597656,33.521854400634766,68.08162689208984,1.2127091884613037,91.27999877929688,137.921432
2021-05-31,129.060944,15.104137,15.373296,16.035105,-0.012552,0.0,0.014837,-0.00489,0.007282,0.019735,-0.021023,0.010641,0.028219,-0.001922,0.016691,0.037862,-0.001494,0.011865,0.001089,0.008981,-0.012552,0.014837,0.026221,0.045882,0.154279,0.046871,3.291591,0.97686,0.951208,2021,5,PEP,193080967168,0.467,25.688526,16.341831,2.9211,10.490181,4.03,4.50618,0.818937,0.269692,-5710000000.0,-0.057406,0.726532,2.0633,0.136319,0.078356,0.03546,10,8.85,6.79,3.64,92,0.097826,39.0,1.169637,"Pepsico, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,United States,319000,25.137138822867538,25.162839606782708,0.6704523869049837,10.714285714285715,75.0,57.142857142857146,0.15779788892931065,75.53160221533335,18.04904703612734,26.407978207144865,1.0302836746469382,1.0851290937441544,-0.0714978302305117,0.6704523869049837,0.6418878250991532,0.11067529553361766,0.9808182663578435,1.0365565712237932,-0.07115743429276089,4.145192376900072,1.3434791564941406,28.004639707729957,7.195337974549588,0.5328205608610839,1.0641250704462313,0.010641250704462271,1.0106412507044622,101.06412507044624,59.024523518063674,59.484713862638365,56.9944696707782,63.82115362183178,59.484713862638365,67.82601017145862,61.9011355285288,0.10881332224191853,51.07814575629729,-29.85701474205591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21389.005,268.404,5.8,0.06,760985.2,108.1695,0.3771510274973329,4204.10986328125,16.760000228881836,15421.1298828125,394.5440979003906,178.3800048828125,59.3952522277832,114.99434661865234,133.583984375,35.1212272644043,70.45240783691406,1.2190067768096924,90.02999877929688,137.429337
2021-06-30,130.205933,14.977942,15.341339,16.182168,-0.020873,0.001326,0.010267,-0.019189,0.000308,0.02292,-0.016369,0.002676,0.022821,-0.013133,0.013313,0.034958,-3.4e-05,0.009777,0.0003,0.006941,-0.01207,0.010267,0.008872,0.035325,0.055161,0.008724,6.322632,0.985696,0.945218,2021,6,PEP,193080967168,0.467,25.688526,16.341831,2.9211,10.490181,4.03,4.50618,0.818937,0.269692,-5710000000.0,-0.057406,0.726532,2.0633,0.136319,0.078356,0.03546,10,8.85,6.79,3.64,92,0.097826,39.0,1.169637,"Pepsico, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,United States,319000,19.375840637881964,22.187225340341836,0.851842220012955,21.42857142857143,82.14285714285714,75.0,0.004448948986028978,57.34578212572125,11.030156504859667,13.197586353459297,0.8455486302020461,0.922113848993682,-0.07974212772786282,0.851842220012955,0.9259293846934595,-0.1847677529707102,0.8061958669760543,0.8785290866298838,-0.07561203676038897,3.7317945746852477,0.34514617919921875,19.665520066612235,4.160053662400253,0.6628116123878944,0.2675924472604452,0.0026759244726044643,1.0026759244726045,100.26759244726044,55.51507825242984,55.03192781592384,52.6924643409057,65.09833335752924,55.03192781592384,65.78833613653771,53.58308634289011,0.11510678856873069,50.885305502539424,-35.39297672869348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21389.005,270.71,5.9,0.08,760985.2,108.4858,0.303973297148943,4297.5,15.829999923706055,15531.0400390625,403.3926086425781,165.6300048828125,58.579952239990234,117.63800811767578,142.78302001953125,34.05375671386719,69.69293212890625,1.1901928186416626,92.44000244140625,133.080338
2021-07-31,137.921432,14.914056,15.254397,15.984656,-0.009181,0.000893,0.023075,-0.001463,0.013605,0.042414,-0.002154,0.034587,0.051722,0.00717,0.049017,0.085122,-0.000468,0.011064,0.00341,0.007228,-0.003722,0.012823,0.059256,0.068654,0.096674,0.025596,3.776941,0.959939,0.916176,2021,7,PEP,193080967168,0.467,25.688526,16.341831,2.9211,10.490181,4.03,4.50618,0.818937,0.269692,-5710000000.0,-0.057406,0.726532,2.0633,0.136319,0.078356,0.03546,10,8.85,6.79,3.64,92,0.097826,39.0,1.169637,"Pepsico, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,United States,319000,24.171136818992988,19.624087298101443,1.8868592091095593,14.285714285714286,92.85714285714286,78.57142857142857,0.06139658149402648,105.15299721771125,44.20114967332098,40.00269555815229,1.8245847856520356,1.152972970972502,0.3362571195860673,1.8868592091095593,0.7051909357054582,0.8510124119598541,1.727491479835919,1.0916824725687935,0.3176088546523521,2.902214365180897,4.4025726318359375,32.07619132701987,7.296621168010722,1.4427940769564136,3.458736460194034,0.034587364601940285,1.0345873646019403,103.45873646019403,72.10057483666048,75.14415613891134,74.30220884590962,74.2603747931515,75.14415613891134,99.99999999999999,76.41859591830247,0.09459575228418782,55.17919309933637,-15.619311246432591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21571.421,271.965,5.4,0.1,761643.3,109.013,0.163364532874183,4395.259765625,18.239999771118164,15544.3896484375,413.2404479980469,169.82000732421875,59.668636322021484,123.42884063720703,148.33340454101562,33.89596176147461,70.23188018798828,1.1892997026443481,92.16999816894531,142.981094
2021-08-31,137.429337,14.487792,15.036169,15.481556,-0.016723,0.000162,0.016828,-0.026934,-0.005843,0.024763,-0.022224,-0.002789,0.02981,-0.017348,0.013539,0.054791,0.000547,0.008755,-0.00025,0.007363,-0.012417,0.012823,-0.003568,0.055477,0.064841,0.033267,1.949092,0.983673,0.950525,2021,8,PEP,193080967168,0.467,25.688526,16.341831,2.9211,10.490181,4.03,4.50618,0.818937,0.269692,-5710000000.0,-0.057406,0.726532,2.0633,0.136319,0.078356,0.03546,10,8.85,6.79,3.64,92,0.097826,39.0,1.169637,"Pepsico, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,United States,319000,24.13141041909833,27.936589411759627,0.42042487706892473,39.28571428571429,60.71428571428572,53.57142857142857,-0.05711783380596551,-32.01236382643532,10.787705013896797,10.567638339204677,1.0096951345014986,1.1310489225573375,-0.2901313796706423,0.42042487706892473,1.0681731014849383,-0.718332497142997,0.9625723968857756,1.0807953519638693,-0.27593270443872403,3.9222870753699706,-0.38225555419921875,23.960767887254665,5.041340213252775,0.30776433644303725,-0.27885403503284945,-0.0027885403503285005,0.9972114596496715,99.72114596496715,55.393852506948406,36.71929025438593,37.44923984258129,45.4925317584069,36.71929025438593,29.290722342497553,37.79473269739246,0.1372398965763244,48.83473269734678,-63.9802066511468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21571.421,272.752,5.1,0.09,761643.3,109.1184,0.0594693793304722,4522.68017578125,16.479999542236328,15835.08984375,425.53839111328125,169.69000244140625,60.748592376708984,126.28691101074219,153.61312866210938,35.64088821411133,71.24794006347656,1.1796904802322388,92.62999725341797,141.370743
2021-09-30,133.080338,14.526056,15.124492,15.910752,-0.016296,-0.000456,0.014172,-0.024135,-0.007046,0.021961,-0.033106,-0.008105,0.012259,-0.031645,-0.004513,0.025808,0.001888,0.011524,-0.000788,0.007914,-0.012417,0.014172,-0.031645,-0.0351,0.022076,0.046544,0.474296,1.023019,0.993712,2021,9,PEP,193080967168,0.467,25.688526,16.341831,2.9211,10.490181,4.03,4.50618,0.818937,0.269692,-5710000000.0,-0.057406,0.726532,2.0633,0.136319,0.078356,0.03546,10,8.85,6.79,3.64,92,0.097826,39.0,1.169637,"Pepsico, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,United States,319000,13.886901869568758,16.307637424456182,0.15425911927835045,64.28571428571429,21.42857142857143,-28.571428571428573,-0.11462190753048443,-46.14029987564185,-3.540083926845717,9.400499725388386,0.32565466074973415,0.45100427450989705,-0.15047094993549537,0.15425911927835045,0.2539963355431117,-0.22999695563247413,0.31027646194277736,0.4297352702924633,-0.14303203016179022,4.518140536216241,-1.114837646484375,17.214344122868596,3.9955298722066814,0.11200944797392173,-0.8105051729581314,-0.008105051729581342,0.9918949482704187,99.18949482704187,48.229958036577145,43.55395033431105,42.78716131111468,46.216782999574725,43.55395033431105,33.454879926590536,43.33646681715546,0.1020131129808588,46.96662075792298,-64.25659269815752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21571.421,273.942,4.7,0.08,761643.3,109.4347,0.1970811982243599,4307.5400390625,23.139999389648438,15260.6904296875,405.70599365234375,164.22000122070312,57.4740104675293,119.31786346435547,144.64215087890625,34.98421096801758,68.92427062988281,1.1601601839065552,94.25,154.734375
2021-10-31,142.981094,14.822775,15.128293,15.624307,-0.013204,0.004416,0.025614,-0.021076,0.015328,0.040213,-0.022199,0.019073,0.059633,-0.043007,0.020892,0.074397,-0.002438,0.013538,0.001919,0.008534,-0.01241,0.012714,0.074397,0.040397,0.036685,0.054942,0.667705,0.963975,0.944972,2021,10,PEP,193080967168,0.467,25.688526,16.341831,2.9211,10.490181,4.03,4.50618,0.818937,0.269692,-5710000000.0,-0.057406,0.726532,2.0633,0.136319,0.078356,0.03546,10,8.85,6.79,3.64,92,0.097826,39.0,1.169637,"Pepsico, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,United States,319000,22.806389283775694,18.680294172015277,0.39123789469400094,35.714285714285715,92.85714285714286,57.142857142857146,0.2610832995084131,98.01692031909481,22.542829854333156,31.47546239358554,0.8968026649648095,0.2141210676212993,0.35617594600685254,0.39123789469400094,-0.6057765993297658,0.6959626939561665,0.8421951248246842,0.19571227943891265,0.34231486633581754,3.9440227311909486,2.636627197265625,26.164183206228504,7.0156753431453875,0.28621085651520395,1.9073010664478973,0.01907301066447908,1.019073010664479,101.9073010664479,61.27141492716658,76.62264895249639,70.92502956890557,79.20205828457331,76.62264895249639,93.97778824244125,67.19333999089206,0.041125981945167034,58.24813826865144,-16.02366321964163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21960.388,276.528,4.5,0.08,765738.2,109.9618,0.3524978673981188,4605.3798828125,16.260000228881836,15688.76953125,434.1717224121094,166.64999389648438,60.36479187011719,125.42904663085938,156.46963500976562,37.52901840209961,71.11540222167969,1.1683608293533325,94.12000274658203,154.565155
2021-11-30,141.370743,14.712822,15.067959,15.844974,-0.026563,0.000367,0.018617,-0.026622,0.004487,0.027228,-0.024542,0.010589,0.037695,-0.011263,0.031421,0.087431,-0.000548,0.011491,0.001063,0.009111,-0.021506,0.010286,-0.011263,0.062296,0.02868,0.05627,0.509676,0.984249,0.970249,2021,11,PEP,193080967168,0.467,25.688526,16.341831,2.9211,10.490181,4.03,4.50618,0.818937,0.269692,-5710000000.0,-0.057406,0.726532,2.0633,0.136319,0.078356,0.03546,10,8.85,6.79,3.64,92,0.097826,39.0,1.169637,"Pepsico, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,United States,319000,28.00179084650701,27.408804408843878,1.8847626906174924,7.142857142857143,78.57142857142857,64.28571428571429,0.07437766400161189,56.47380965939166,19.29049656727787,21.68095950836518,1.5494872312669372,1.543027254250155,-0.1475472051212734,1.8847626906174924,2.3612814574499716,-0.486350774085758,1.4812761153229985,1.473733978556564,-0.13642309565824573,4.463384694252198,1.5218048095703125,28.331039795639096,6.857616748842091,1.3218935121724205,1.0589015233156251,0.010589015233156243,1.0105890152331563,101.05890152331563,59.64524828363894,52.079223347447645,50.94955048975631,51.54323046986572,52.079223347447645,44.24933227349578,43.30282909887217,0.0966119917388264,53.57425001525129,-46.90296546200388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21960.388,278.824,4.2,0.08,765738.2,110.1727,0.3122061866374499,4567.0,27.190000534057617,15100.1298828125,430.68328857421875,165.5,57.41268539428711,121.59546661376953,163.4344024658203,35.38503646850586,67.89051818847656,1.1293437480926514,95.98999786376953,145.85347
2021-12-31,154.734375,14.503092,15.383903,16.13393,-0.020487,0.004255,0.025464,-0.030802,0.01969,0.047398,-0.019288,0.020116,0.07848,-0.006821,0.040308,0.091932,-0.002314,0.011893,0.002073,0.010126,-0.020487,0.018617,0.094529,0.082202,0.162714,0.056176,2.896483,0.945892,0.912873,2021,12,PEP,193080967168,0.467,25.688526,16.341831,2.9211,10.490181,4.03,4.50618,0.818937,0.269692,-5710000000.0,-0.057406,0.726532,2.0633,0.136319,0.078356,0.03546,10,8.85,6.79,3.64,92,0.097826,39.0,1.169637,"Pepsico, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,United States,319000,23.75644153285696,23.639389004145,1.9041111285869903,25.0,85.71428571428572,57.142857142857146,0.2193907264600848,109.57091494991026,24.704593468244425,26.353481770627717,2.017422151474392,1.6152726419896384,0.1644812406645597,1.9041111285869903,0.8081893105792202,0.3871703677707153,1.9223915192653322,1.5325118022305992,0.15738508222360248,5.274398476362144,2.9536895751953125,28.47597727989484,8.881576905908975,1.302356884773781,2.011642174238415,0.020116421742384177,1.0201164217423841,102.0116421742384,62.35229673412222,81.39079247711662,75.91449481283368,81.73713634516132,81.39079247711662,98.30748386420578,91.69341195317368,0.11526826896799403,58.119193308066556,-12.104343380437273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21960.388,280.806,3.9,0.08,765738.2,110.3835,0.278432004803968,4766.18017578125,17.219999313354492,15884.8603515625,450.60137939453125,170.9600067138672,60.39719009399414,132.56324768066406,168.74168395996094,36.57549285888672,70.87154388427734,1.132502794265747,95.66999816894531,150.076462
2022-01-31,154.565155,15.271494,15.582248,16.041636,-0.011481,0.000373,0.019484,-0.032418,0.001468,0.008962,-0.026193,0.007205,0.029008,-0.017347,0.027479,0.076952,-0.001479,0.014727,0.000724,0.004763,-0.006884,0.008382,-0.001094,0.093332,0.081018,0.058365,1.388124,0.97191,0.93182,2022,1,PEP,193080967168,0.467,25.688526,16.341831,2.9211,10.490181,4.03,4.50618,0.818937,0.269692,-5710000000.0,-0.057406,0.726532,2.0633,0.136319,0.078356,0.03546,10,8.85,6.79,3.64,92,0.097826,39.0,1.169637,"Pepsico, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,United States,319000,26.316042714196925,25.791932988426183,1.7323353596222688,21.42857142857143,92.85714285714286,78.57142857142857,0.09440278083052937,66.9132910024259,30.82711157244202,23.345029526175033,1.850174806692678,2.013073640068675,-0.1686984726511941,1.7323353596222688,2.1726482586982883,-0.46746671301687726,1.7662807679187011,1.9200247281136615,-0.1594952415606028,4.64759998462948,1.1090011596679688,26.084733072335016,7.516278124193052,1.1309306061949336,0.72052109473143,0.007205210947314237,1.0072052109473142,100.72052109473142,65.41355578622102,60.61402750080062,62.357420219929026,59.597491735675234,60.61402750080062,28.363185953214312,42.787728651071475,0.1609263569217756,56.0635846669217,-28.393017717520554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21903.85,282.542,4.0,0.08,770929.9,110.9107,0.534543052161387,4515.5498046875,24.829999923706055,15471.2001953125,426.8361511230469,168.08999633789062,58.23761749267578,123.47412109375,157.1926727294922,36.58486557006836,68.2953872680664,1.1152374744415283,96.54000091552734,153.958832
2022-02-28,145.85347,15.191174,15.575573,16.000303,-0.027557,-0.00057,0.028024,-0.039916,-0.009621,0.035425,-0.05226,-0.020138,0.014216,-0.055113,-0.032857,0.014395,0.001832,0.017496,-0.002002,0.010832,-0.020763,0.019484,-0.056363,-0.057395,0.031709,0.07634,0.415367,1.040206,0.997103,2022,2,PEP,193080967168,0.467,25.688526,16.341831,2.9211,10.490181,4.03,4.50618,0.818937,0.269692,-5710000000.0,-0.057406,0.726532,2.0633,0.136319,0.078356,0.03546,10,8.85,6.79,3.64,92,0.097826,39.0,1.169637,"Pepsico, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,United States,319000,22.009205500639418,22.872002193412825,-0.914399856176118,71.42857142857143,21.42857142857143,-50.0,-0.08118106113072754,-51.28575556875457,-18.01280597439021,30.52189796624956,-0.6180897090516169,0.10623978874307441,-0.42245583557801836,-0.914399856176118,-0.6806687466439345,-0.6535947424733656,-0.5809843433558228,0.1053748005892252,-0.40435328556692895,9.778470241153816,-3.08203125,14.197524452088265,5.606095445505543,-0.5930253280608879,-2.01384779588335,-0.02013847795883349,0.9798615220411665,97.98615220411665,40.9935970128049,53.10215456903345,53.865882157152335,39.071611058010504,53.10215456903345,24.205221747178225,46.24221629974257,0.11741057747067796,52.048757395086845,-72.37773064151405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21903.85,284.525,3.8,0.08,770929.9,111.7541,0.9441379814391392,4373.93994140625,30.149999618530273,14461.01953125,414.2372131347656,178.3800048828125,55.1575813293457,122.27921295166016,149.52566528320312,36.07907485961914,65.95342254638672,1.118105411529541,96.70999908447266,150.408218
2022-03-31,150.076462,14.966178,15.511511,16.310615,-0.028193,0.002965,0.01995,-0.072518,0.014613,0.058934,-0.081,-0.011763,0.074871,-0.100028,-0.035691,0.041873,-0.002493,0.016855,-0.001069,0.01541,-0.027557,0.01995,0.028954,-0.029041,-0.030103,0.043275,-0.695613,1.00059,0.98792,2022,3,PEP,193080967168,0.467,25.688526,16.341831,2.9211,10.490181,4.03,4.50618,0.818937,0.269692,-5710000000.0,-0.057406,0.726532,2.0633,0.136319,0.078356,0.03546,10,8.85,6.79,3.64,92,0.097826,39.0,1.169637,"Pepsico, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,United States,319000,30.510918976478088,29.358625366713035,-2.6968138279059133,57.142857142857146,14.285714285714286,-57.142857142857146,0.22424388146243457,-11.481021796524267,-6.531247555010289,29.68194312951172,-1.7453224276023604,-1.604205176041322,-0.09604660701370937,-2.6968138279059133,-2.70384987942514,0.019430079011849788,-1.6604517730930297,-1.539102250400318,-0.0959929576553169,11.193899431163613,-1.7424468994140625,13.897173928574535,6.133066867823666,-1.8362480276949034,-1.1762655441122982,-0.011762655441123013,0.988237344558877,98.8237344558877,46.73437622249485,67.84965119575374,55.738179073245455,82.09159746769298,67.84965119575374,94.01491401197045,82.99002407198383,-0.03920370122855177,52.645280084661216,-42.345497829239896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21903.85,287.467,3.7,0.2,770929.9,113.9681,1.05348656280789,4530.41015625,20.559999465942383,14414.75,429.8085632324219,180.64999389648438,55.24447250366211,129.2957763671875,154.52734375,36.032188415527344,66.29570007324219,1.1161835193634033,98.30999755859375,150.47023
